时间,实际交易动作,60m交易,是否持仓,大盘状态,代码,名称,现价,日线风控,客观缠论信号,60m笔方向,15分信号,区间价格对齐,决策理由,日线A中枢ZD,日线C中枢ZD,锁定ZG,15m_DIF,15m_DEA,底分型成立
2026-05-14 16:02:54,观望,观望,否,警戒,688100,威胜信息,39.31,安全,二买,向上,顶背驰,是,4条件未全部满足（60m笔方向为向上（买入须向下）；完美止盈（模块A）未满足：客观缠论含「买」），继续观望,39.13,37.21,38.68,0.2132,0.2695,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688111,金山办公,255.65,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,262.22,245.15,264.30,-1.4034,-0.9526,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688114,华大智造,50.58,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,47.47,50.66,51.47,-0.1315,-0.1152,否
2026-05-14 16:02:54,观望,买入,否,警戒,688120,华海清科,250.50,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,170.00,187.00,202.23,3.8795,4.4133,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688122,西部超导,64.86,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,66.13,67.41,68.46,-0.5211,-0.4507,否
2026-05-14 16:02:54,观望,观望,否,警戒,688126,沪硅产业,24.97,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,24.60,22.50,25.10,-0.0198,0.0627,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688166,博瑞医药,63.05,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,57.96,58.18,64.24,-0.4436,-0.4362,否
2026-05-14 16:02:54,观望,观望,否,警戒,688169,石头科技,116.41,安全,无信号,向上,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,128.50,114.55,117.53,-0.0426,0.1506,否
2026-05-14 16:02:54,观望,买入,否,警戒,688172,燕东微,53.82,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,39.90,40.30,49.58,1.3766,1.2944,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688180,君实生物,39.29,安全,二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,37.50,39.35,40.58,-0.2539,-0.3155,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688183,生益电子,101.11,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,97.58,102.81,109.96,-0.6627,-0.4412,否
2026-05-14 16:02:54,观望,观望,否,警戒,688187,时代电气,57.14,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,53.74,54.88,57.85,0.7449,1.1502,否
2026-05-14 16:02:54,观望,观望,否,警戒,688188,柏楚电子,160.00,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,157.02,157.00,165.50,-0.5294,-0.1139,否
2026-05-14 16:02:54,观望,观望,否,警戒,688192,迪哲医药,55.11,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,55.00,55.00,57.69,-0.2049,-0.2126,否
2026-05-14 16:02:54,观望,观望,否,警戒,688213,思特威,106.00,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,99.11,94.02,102.26,2.0901,2.3633,否
2026-05-14 16:02:54,观望,观望,否,警戒,688220,翱捷科技,109.50,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,99.25,102.60,110.77,0.5468,0.9152,否
2026-05-14 16:02:54,观望,观望,否,警戒,688223,晶科能源,7.37,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,7.37,7.04,7.59,-0.0049,0.0216,否
2026-05-14 16:02:54,观望,观望,否,警戒,688234,天岳先进,169.00,安全,无信号,向上,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,90.10,100.16,113.88,7.9345,8.7646,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688235,百济神州,249.70,安全,二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,238.21,243.88,250.45,-2.4028,-1.8864,否
2026-05-14 16:02:54,观望,买入,否,警戒,688248,南网科技,60.39,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,55.12,55.99,63.50,-0.8649,-0.7237,否
2026-05-14 16:02:54,观望,观望,否,警戒,688256,寒武纪,1260.58,日线破位,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,1292.50,1281.58,1327.21,-1.8608,-0.5027,否
2026-05-14 16:02:54,观望,观望,否,警戒,688266,泽璟制药,100.60,日线破位,无信号,向上,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,106.01,106.01,101.20,-1.4752,-1.4483,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688271,联影医疗,111.97,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,112.05,112.74,115.20,-0.3871,-0.3795,否
2026-05-14 16:02:54,观望,观望,否,警戒,688278,特宝生物,59.25,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,62.80,55.71,60.00,0.1976,0.2712,否
2026-05-14 16:02:54,观望,买入,否,警戒,688281,华秦科技,94.90,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,74.66,74.92,89.37,3.5701,3.8164,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688295,中复神鹰,54.34,安全,二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,51.60,56.68,55.56,-1.1285,-0.9874,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688297,中无人机,44.86,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,46.29,46.18,46.81,-0.4016,-0.3689,否
2026-05-14 16:02:54,观望,观望,否,警戒,688301,奕瑞科技,132.50,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,115.15,113.52,124.97,4.6599,3.6072,否
2026-05-14 16:02:54,观望,观望,否,警戒,688303,大全能源,22.36,安全,无信号,向上,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,23.51,22.12,23.04,-0.0706,-0.0210,否
2026-05-14 16:02:54,观望,观望,否,警戒,688318,财富趋势,115.50,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,108.31,118.06,116.70,-0.8051,-0.7257,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688322,奥比中光,84.91,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,78.49,85.55,84.16,-0.3957,-0.3180,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688336,三生国健,67.78,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,62.26,63.00,71.86,-0.6279,-0.6654,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688347,华虹公司,157.86,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,134.04,126.04,164.00,-0.0452,-0.2016,否
2026-05-14 16:02:54,观望,观望,否,警戒,688349,三一重能,22.73,日线破位,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,23.51,23.88,24.19,-0.2382,-0.2601,否
2026-05-14 16:02:54,观望,买入,否,警戒,688361,中科飞测,204.01,安全,二买,向下,顶背驰,否,4条件未全部满足（15分顶背驰（买入需底背驰）；区间价格对齐否），继续观望,187.55,187.00,204.44,1.7983,1.7207,否
2026-05-14 16:02:54,观望,观望,否,警戒,688363,华熙生物,40.50,日线破位,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,40.61,42.40,42.48,-0.1883,-0.1732,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688375,国博电子,116.83,安全,二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,113.01,109.80,113.32,-2.1181,-2.1570,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688385,复旦微电,71.66,安全,一卖+二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,71.87,67.70,74.50,-0.2929,-0.3198,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688387,信科移动,20.60,安全,二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,14.48,16.45,22.70,-0.2828,-0.2644,否
2026-05-14 16:02:54,观望,观望,否,警戒,688396,华润微,63.08,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,55.60,57.50,61.50,0.4545,0.6718,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688425,铁建重工,4.64,日线破位,二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,4.76,4.81,4.83,-0.0259,-0.0242,否
2026-05-14 16:02:54,观望,观望,否,警戒,688469,芯联集成,8.08,安全,二买,向上,顶背驰,是,4条件未全部满足（60m笔方向为向上（买入须向下）；完美止盈（模块A）未满足：客观缠论含「买」），继续观望,7.12,7.10,7.36,0.1534,0.1820,否
2026-05-14 16:02:54,观望,观望,否,警戒,688472,阿特斯,15.33,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,14.81,14.85,14.85,0.0828,0.0730,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688475,萤石网络,30.51,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,30.97,31.31,31.02,-0.0851,-0.0641,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688506,百利天恒,258.75,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,260.00,267.00,262.83,-0.9944,-1.1836,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688520,神州细胞,42.01,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,43.52,40.60,42.27,-0.1707,-0.1792,否
2026-05-14 16:02:54,观望,观望,否,警戒,688525,佰维存储,323.35,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,210.20,287.08,323.50,2.4630,3.9157,否
2026-05-14 16:02:54,观望,观望,否,警戒,688538,和辉光电,2.31,日线破位,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,2.32,2.34,2.35,-0.0026,-0.0015,否
2026-05-14 16:02:54,观望,观望,否,警戒,688561,奇安信,29.81,日线破位,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,30.65,29.99,30.13,-0.1838,-0.1931,否
2026-05-14 16:02:54,观望,买入,否,警戒,688563,航材股份,59.10,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,59.20,59.04,60.09,-0.3948,-0.3647,否
2026-05-14 16:02:54,观望,买入,否,警戒,688568,中科星图,58.27,日线破位,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,64.08,58.70,61.18,-0.9927,-0.9593,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688578,艾力斯,93.08,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,94.00,92.62,95.39,-0.2416,-0.2639,否
2026-05-14 16:02:54,观望,观望,否,警戒,688582,芯动联科,54.80,日线破位,二买,向上,顶背驰,是,4条件未全部满足（60m笔方向为向上（买入须向下）；完美止盈（模块A）未满足：客观缠论含「买」），继续观望,55.75,56.80,55.68,0.1039,0.1171,否
2026-05-14 16:02:54,观望,观望,否,警戒,688599,天合光能,17.97,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,18.15,17.52,18.32,-0.0221,0.0143,否
2026-05-14 16:02:54,观望,观望,否,警戒,688608,恒玄科技,187.58,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,161.19,165.82,184.99,1.5312,2.0774,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688615,合合信息,139.18,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,150.40,149.90,148.48,-0.9376,-0.7900,否
2026-05-14 16:02:54,观望,买入,否,警戒,688617,惠泰医疗,229.27,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,231.00,225.08,235.00,-1.8463,-1.4597,否
2026-05-14 16:02:54,观望,观望,否,警戒,688629,华丰科技,131.20,安全,二卖+二买,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,104.80,123.51,138.99,-0.6831,-0.5778,否
2026-05-14 16:02:54,观望,观望,否,警戒,688676,金盘科技,96.20,安全,无信号,向上,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,90.10,87.01,96.75,0.4586,0.7976,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688692,达梦数据,264.69,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,246.00,263.31,273.00,-2.6149,-2.6643,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688702,盛科通信,291.99,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,214.90,295.12,314.80,-1.2617,-0.9776,否
2026-05-14 16:02:54,观望,观望,否,警戒,688709,成都华微,40.95,安全,无信号,向上,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,38.70,40.96,40.88,0.3039,0.4327,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688728,格科微,14.50,安全,二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,13.90,14.68,14.70,0.0164,0.0112,否
2026-05-14 16:02:54,观望,观望,否,警戒,688772,珠海冠宇,15.38,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,15.91,15.33,16.08,-0.1195,-0.0970,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688777,中控技术,75.43,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,78.99,64.76,77.66,-0.6598,-0.6715,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688778,厦钨新能,71.41,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,73.13,72.34,71.45,-1.3241,-1.3097,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688819,天能股份,26.46,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,26.80,27.00,28.87,-0.1590,-0.1647,否
2026-05-14 16:02:54,观望,卖出,否,警戒,688981,中芯国际,117.90,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,115.74,113.50,124.57,-0.4633,-0.4499,否
2026-05-14 16:02:54,观望,卖出,否,警戒,689009,九号公司,41.01,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,46.98,43.40,43.58,0.1059,0.0929,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000001,平安银行,10.99,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,10.67,11.03,11.03,-0.0355,-0.0333,否
2026-05-15 15:46:06,观望,观望,否,警戒,000002,万科A,3.78,日线破位,一卖+二买,向下,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；区间价格对齐否），继续观望,4.01,3.84,3.81,-0.0388,-0.0379,否
2026-05-15 15:46:06,观望,观望,否,警戒,000009,中国宝安,7.92,安全,二卖+二买,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,7.91,7.92,8.83,-0.0623,-0.0690,否
2026-05-15 15:46:06,观望,买入,否,警戒,000021,深科技,33.66,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,28.50,30.58,33.19,-0.1948,-0.1055,否
2026-05-15 15:46:06,观望,买入,否,警戒,000027,深圳能源,7.26,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,7.03,6.93,7.34,-0.0358,-0.0411,否
2026-05-15 15:46:06,买入,观望,否,警戒,000032,深桑达A,18.39,安全,无信号,向下,底背驰,是,宏观战略锁定，微观动能衰竭，时空完美共振！,16.94,17.66,18.63,-0.0932,-0.0935,否
2026-05-15 15:46:06,观望,观望,否,警戒,000034,神州数码,40.72,安全,二卖+二买,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,38.22,38.82,41.72,-0.2068,-0.2341,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000039,中集集团,12.13,安全,二卖+三买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,10.86,10.83,11.76,-0.1536,-0.1322,否
2026-05-15 15:46:06,观望,观望,否,警戒,000050,深天马A,7.47,日线破位,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,7.88,7.61,7.94,-0.0737,-0.0635,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000060,中金岭南,7.40,安全,二卖+二买,向上,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；区间价格对齐否），继续观望,7.05,6.31,7.51,-0.1333,-0.1166,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000062,深圳华强,32.11,安全,二卖,向上,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；15分底背驰（完美止盈需顶背驰）；区间价格对齐否），继续观望,28.84,35.20,33.10,-0.7772,-0.7978,否
2026-05-15 15:46:06,观望,观望,否,警戒,000063,中兴通讯,36.71,安全,无信号,向下,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；15分无背驰；区间价格对齐-），继续观望,37.11,35.34,36.99,-0.3791,-0.3370,否
2026-05-15 15:46:06,观望,观望,否,警戒,000088,盐田港,4.51,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,4.53,4.51,4.54,-0.0311,-0.0265,否
2026-05-15 15:46:06,观望,观望,否,警戒,000100,TCL科技,4.18,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,4.18,4.26,4.38,-0.0339,-0.0264,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000155,川能动力,15.83,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,14.36,15.79,16.76,-0.0559,-0.0644,否
2026-05-15 15:46:06,观望,观望,否,警戒,000157,中联重科,7.53,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,7.37,7.41,7.94,-0.0509,-0.0510,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000166,申万宏源,4.54,日线破位,二卖+三买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,4.74,4.71,4.66,-0.0425,-0.0372,否
2026-05-15 15:46:06,观望,买入,否,警戒,000301,东方盛虹,13.02,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,12.61,12.70,13.05,-0.0137,0.0082,否
2026-05-15 15:46:06,观望,观望,是,警戒,000333,美的集团,82.57,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,79.17,78.91,80.98,0.2834,0.3802,否
2026-05-15 15:46:06,观望,观望,否,警戒,000338,潍柴动力,34.77,安全,一卖+二买,向下,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；区间价格对齐否），继续观望,25.92,23.75,33.85,0.0971,0.1693,否
2026-05-15 15:46:06,观望,买入,否,警戒,000400,许继电气,26.36,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,25.16,25.45,26.40,-0.1684,-0.1840,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000408,藏格矿业,83.71,安全,一卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,81.59,85.60,88.17,-1.3541,-1.2480,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000415,渤海租赁,4.33,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,4.19,4.34,4.37,-0.0317,-0.0271,否
2026-05-15 15:46:06,观望,观望,否,警戒,000423,东阿阿胶,52.26,安全,无信号,向上,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,52.11,52.42,54.45,-0.2534,-0.1752,否
2026-05-15 15:46:06,观望,观望,否,警戒,000425,徐工机械,10.21,安全,二卖,向下,底背驰,是,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下），继续观望,9.99,9.90,10.38,-0.0526,-0.0401,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000426,兴业银锡,44.14,安全,二卖+二买,向上,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；区间价格对齐否），继续观望,50.61,42.20,44.50,-1.2907,-1.3205,否
2026-05-15 15:46:06,观望,买入,是,警戒,000429,粤高速A,13.13,安全,二买,向下,无信号,-,4条件未全部满足（15分无背驰；区间价格对齐-），继续观望,12.70,12.48,13.12,-0.0051,-0.0160,否
2026-05-15 15:46:06,观望,观望,否,警戒,000513,丽珠集团,30.88,日线破位,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,33.90,32.38,32.17,-0.1902,-0.1662,否
2026-05-15 15:46:06,观望,观望,否,警戒,000519,中兵红箭,17.58,安全,二买,向上,底背驰,否,4条件未全部满足（60m笔方向为向上（买入须向下）；区间价格对齐否），继续观望,17.01,17.61,17.77,-0.1426,-0.1253,否
2026-05-15 15:46:06,观望,观望,否,警戒,000528,柳工,9.51,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,9.47,9.49,9.85,-0.0276,-0.0297,否
2026-05-15 15:46:06,观望,观望,否,警戒,000537,绿发电力,10.55,安全,二买,向上,无信号,-,4条件未全部满足（60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,10.70,9.86,10.93,-0.1371,-0.1484,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000538,云南白药,50.90,日线破位,二卖+三卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,55.40,54.40,52.89,-0.1968,-0.1795,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000539,粤电力A,6.90,安全,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,5.05,5.44,7.38,-0.1261,-0.1429,否
2026-05-15 15:46:06,观望,观望,否,警戒,000559,万向钱潮,17.50,安全,无信号,向上,无信号,-,4条件未全部满足（客观缠论无买/卖关键字或「无信号」；60m笔方向为向上（买入须向下）；15分无背驰；区间价格对齐-），继续观望,16.91,16.11,17.61,0.0860,0.0911,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000563,陕国投A,3.08,日线破位,二卖,向上,底背驰,否,4条件未全部满足（客观缠论信号含「卖」；15分底背驰（完美止盈需顶背驰）；区间价格对齐否），继续观望,3.31,3.31,3.27,-0.0229,-0.0217,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000568,泸州老窖,91.00,日线破位,二卖,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,101.38,99.72,97.17,-0.5964,-0.5919,否
2026-05-15 15:46:06,观望,观望,否,警戒,000582,北部湾港,12.01,安全,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,10.61,10.80,12.69,-0.0880,-0.0838,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000591,太阳能,6.01,安全,二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,5.58,5.25,6.09,0.0007,-0.0002,否
2026-05-15 15:46:06,观望,观望,否,警戒,000596,古井贡酒,97.62,日线破位,二卖,向下,无信号,-,4条件未全部满足（客观缠论信号含「卖」；卖点但笔方向向下；15分无背驰；区间价格对齐-），继续观望,101.84,103.91,107.10,-0.7420,-0.6635,否
2026-05-15 15:46:06,观望,卖出,否,警戒,000598,兴蓉环境,6.58,安全,二卖+二买,向上,无信号,-,4条件未全部满足（客观缠论信号含「卖」；15分无背驰；区间价格对齐-），继续观望,6.56,6.60,6.71,-0.0320,-0.0331,否
